rank,name,code,country,birthdate
2071,Stijn Hofman,StijnHofman,NED,2003-04-03
2071,Tadija Radovanovic,TadijaRadovanovic,SRB,2000-04-26
2071,Tarek Erlewein,TarekErlewein,GER,2003-04-26
2071,Thanaphat Boosarawongse,ThanaphatBoosarawongse,THA,2006-02-20
2071,Tomas Pinho,TomasPinho,POR,2002-07-17
2071,Toru Horie,ToruHorie,JPN,1999-05-18
2071,Tugra Duran,TugraDuran,TUR,2006-11-04
2071,Vaal Urankar,VaalUrankar,SLO,2005-06-16
2071,Vicente Monge,VicenteMonge,PER,2006-08-08
2071,Zekai Li,ZekaiLi,CHN,2000-01-31
2071,llan Hediger,llanHediger,SUI,2006-08-28
2142,Adam Heinonen,AdamHeinonen,SWE,2002-08-22
2142,Alejandro Melero Kretzer,AlejandroMeleroKretzer,ESP,2005-01-01
2142,Barney Fitzpatrick,BarneyFitzpatrick,GBR,2002-05-04
2142,Calin Teodor Stirbu,CalinTeodorStirbu,ROU,2006-03-04
2142,Felipe Assuncao Garla,FelipeAssuncaoGarla,BRA,1994-06-13
2142,"Flavio Bocci</a></td><td align=""left"">ITA</td><td align=""right""></td></tr><tr><td align=""right"">2142</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=FreddieRidout"">Freddie Ridout</a></td><td align=""left"">GBR</td><td align=""right""></td></tr><tr><td align=""right"">2142</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=HongLinFu"">Hong Lin Fu",FlavioBocci,TPE,2001-12-05
2142,Ian Luca Cervantes Tomas,IanLucaCervantesTomas,MEX,2003-11-04
2142,Jan Jermar,JanJermar,CZE,2000-04-12
2142,Jiri Vesely,JiriVesely,CZE,1993-07-10
2142,Kian Vakili,KianVakili,USA,2003-10-21
2142,Kyle Seelig,KyleSeelig,USA,1997-09-17
2142,Lazar Vojinovic,LazarVojinovic,SRB,1999-03-15
2142,Luc Fomba,LucFomba,FRA,1999-02-22
2142,"Marcin Andrzejczak</a></td><td align=""left"">POL</td><td align=""right""></td></tr><tr><td align=""right"">2142</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MarkoNikolic"">Marko Nikolic",MarcinAndrzejczak,SRB,2005-02-11
2142,"Martin Maldonado</a></td><td align=""left"">ECU</td><td align=""right""></td></tr><tr><td align=""right"">2142</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MateiVarbanciu"">Matei Varbanciu</a></td><td align=""left"">ROU</td><td align=""right""></td></tr><tr><td align=""right"">2142</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MaticHribar"">Matic Hribar",MartinMaldonado,SLO,2007-03-06
2142,Matic Kriznik,MaticKriznik,SLO,2005-09-03
2142,Matthew Rankin,MatthewRankin,GBR,2004-07-22
2142,"Mikhail Khodorchenko</a></td><td align=""left"">RUS</td><td align=""right""></td></tr><tr><td align=""right"">2142</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MohammadAlkotop"">Mohammad Alkotop",MikhailKhodorchenko,JOR,2005-03-16
2142,Niels Lootsma,NielsLootsma,NED,1994-08-15
2142,Noppadol Noikor,NoppadolNoikor,THA,2000-02-06
2142,Norbert Marosik,NorbertMarosik,SVK,2004-02-18
2142,Oscar Pinto Sansano,OscarPintoSansano,ESP,2003-05-11
2142,Qiulin Wang,QiulinWang,CHN,2002-09-06
2142,"Rein Koenders</a></td><td align=""left"">NED</td><td align=""right""></td></tr><tr><td align=""right"">2142</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=RoanJones"">Roan Jones",ReinKoenders,GBR,2003-10-26
2142,"Rodrigo Leal</a></td><td align=""left"">POR</td><td align=""right""></td></tr><tr><td align=""right"">2142</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=SarthakSuden"">Sarthak Suden</a></td><td align=""left"">IND</td><td align=""right""></td></tr><tr><td align=""right"">2142</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ThomasNicholasGadecki"">Thomas Nicholas Gadecki",RodrigoLeal,AUS,2006-01-29
2142,Tim Vaisman,TimVaisman,ISR,2007-01-12
2142,Vicente Freda,VicenteFreda,BRA,2007-05-08
2142,Vihaan Reddy,VihaanReddy,IND,2009-12-17
2142,Yuhei Kono,YuheiKono,JPN,1995-07-01
2142,Zaharije Zak Talic,ZaharijeZakTalic,AUS,1998-09-02
2181,Alberto Odiseo Alvarado Berrospi,AlbertoOdiseoAlvaradoBerrospi,PER,2000-06-17
2181,"Alexandru Toubi Hebhang Balan</a></td><td align=""left"">CAN</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlvaroBuenoGil"">Alvaro Bueno Gil",AlexandruToubiHebhangBalan,ESP,2000-05-25
2181,Daniil Stepanov,DaniilStepanov,RUS,2006-07-15
2181,Dmitrii Vasilev,DmitriiVasilev,RUS,2001-05-26
2181,Dmitry Dolzhenkov,DmitryDolzhenkov,RUS,2004-08-10
2181,Edoardo De Filippo,EdoardoDeFilippo,ITA,2004-12-02
2181,Francisco Faria,FranciscoFaria,POR,1998-07-25
2181,Glauco Pinheiro Da Cruz Junior,GlaucoPinheiroDaCruzJunior,BRA,2005-04-10
2181,Gregor Hausberger,GregorHausberger,AUT,2003-05-27
2181,Joe Tyler,JoeTyler,GBR,1998-11-01
2181,Jonah Braswell,JonahBraswell,USA,2004-02-16
2181,Karl Kazuma Lee,KarlKazumaLee,USA,2002-11-03
2181,Linghao Zhang,LinghaoZhang,CHN,2003-02-17
2181,Ludvig Fredrik Hede,LudvigFredrikHede,SWE,2007-01-09
2181,"Mario Arce Fernandez</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MatiesTorresRamis"">Maties Torres Ramis</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MatteoGribaldo"">Matteo Gribaldo</a></td><td align=""left"">ITA</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MatteoMura"">Matteo Mura</a></td><td align=""left"">ITA</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MaxiCarrascosaDiaz"">Maxi Carrascosa Diaz</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=NikosLehmann"">Nikos Lehmann",MarioArceFernandez,ARG,2005-06-16
2181,Pablo Masjuan Ginel,PabloMasjuanGinel,ESP,2002-07-29
2181,Patricio Betancourt Gonzalez,PatricioBetancourtGonzalez,MEX,1994-05-12
2181,"Patrick Jozwicki</a></td><td align=""left"">AUT</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=PedroHenriqueChabalgoity"">Pedro Henrique Chabalgoity</a></td><td align=""left"">BRA</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=PennCharusorn"">Penn Charusorn",PatrickJozwicki,THA,2007-12-25
2181,Rafael Kis Balazs,RafaelKisBalazs,HUN,2001-09-13
2181,"Reid Jarvis</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=SalvadorMonteiro"">Salvador Monteiro",ReidJarvis,POR,2008-02-09
2181,"Seonyong Han</a></td><td align=""left"">KOR</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=SimonCaldwell"">Simon Caldwell</a></td><td align=""left"">USA</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ThomasDrayton"">Thomas Drayton</a></td><td align=""left"">GBR</td><td align=""right""></td></tr><tr><td align=""right"">2181</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=YueXia"">Yue Xia</a></td><td align=""left"">CHN</td><td align=""right""></td></tr><tr><td align=""right"">2214</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlessandroSpadola"">Alessandro Spadola",SeonyongHan,ITA,2003-03-05
2214,Alexey Dubinin,AlexeyDubinin,RUS,1998-12-04
2214,Aristarkh Safonov,AristarkhSafonov,RUS,2003-03-05
2214,Cedric Stanke,CedricStanke,GER,1998-10-02
2214,Cian Maguire,CianMaguire,IRL,1999-08-19
2214,Daiki Yoshimura,DaikiYoshimura,JPN,2002-03-07
2214,Dylan Salton,DylanSalton,RSA,2002-09-09
2214,Enmanuel Munoz,EnmanuelMunoz,DOM,2005-01-22
2214,Jim Hendrikx,JimHendrikx,NED,2001-06-26
2214,Jose Freitas,JoseFreitas,POR,2006-11-07
2214,"Leonel Cesar Castro</a></td><td align=""left"">ARG</td><td align=""right""></td></tr><tr><td align=""right"">2214</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=LiamHignett"">Liam Hignett",LeonelCesarCastro,GBR,1999-12-06
2214,Makar Krivoshchekov,MakarKrivoshchekov,RUS,2006-01-01
2214,Matteo Mesaglio,MatteoMesaglio,ITA,2004-11-26
2214,Nicaise Muamba,NicaiseMuamba,CAN,2000-08-28
2214,"Nicolas Hurtado Novoa</a></td><td align=""left"">COL</td><td align=""right""></td></tr><tr><td align=""right"">2214</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=PeterSallay"">Peter Sallay",NicolasHurtadoNovoa,HUN,2001-01-09
2214,Rahul Dhokia,RahulDhokia,GBR,2000-07-09
2214,Romain Andres,RomainAndres,FRA,2007-03-13
2214,Ruslan Kastsiukevich,RuslanKastsiukevich,BLR,2007-05-25
2214,Ryotero Matsumura,RyoteroMatsumura,JPN,1996-09-24
2214,"Suk Ann</a></td><td align=""left"">KOR</td><td align=""right""></td></tr><tr><td align=""right"">2214</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=ThomasEnriqueMenzelPiccioli"">Thomas Enrique Menzel Piccioli",SukAnn,CHI,2007-07-20
2214,"Vincent Dullinger</a></td><td align=""left"">GER</td><td align=""right""></td></tr><tr><td align=""right"">2214</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=YongJoonPark"">Yong Joon Park",VincentDullinger,KOR,2002-02-25
2239,Agustin Libre,AgustinLibre,ARG,2007-06-28
2239,Alex Finkelstein,AlexFinkelstein,USA,2002-10-24
2239,"Daniil Bogatov</a></td><td align=""left"">RUS</td><td align=""right""></td></tr><tr><td align=""right"">2239</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=JadenDewandakaTan"">Jaden Dewandaka Tan</a></td><td align=""left"">INA</td><td align=""right""></td></tr><tr><td align=""right"">2239</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=KrittinKoaykul"">Krittin Koaykul",DaniilBogatov,THA,1995-03-31
2239,Kyle Overmyer,KyleOvermyer,USA,2004-02-19
2239,Lucky Candra Kurniawan,LuckyCandraKurniawan,INA,2003-12-20
2239,Petr Iamachkine,PetrIamachkine,PER,1996-04-03
2239,Tilen Kovac,TilenKovac,SLO,2002-08-02
2239,Tsz Fu Wong,TszFuWong,HKG,2005-09-24
2239,"Vladimir Holban</a></td><td align=""left"">GRE</td><td align=""right""></td></tr><tr><td align=""right"">2250</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=BrenoRossettoUrvaneja"">Breno Rossetto Urvaneja",VladimirHolban,BRA,2004-12-22
2250,"Mateo Carballo</a></td><td align=""left"">ARG</td><td align=""right""></td></tr><tr><td align=""right"">2250</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=VictorBini"">Victor Bini",MateoCarballo,BRA,2003-04-12
2250,"Zachary Adam Gedge</a></td><td align=""left"">AUS</td><td align=""right""></td></tr><tr><td align=""right"">2254</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=IsaacNortey"">Isaac Nortey",ZacharyAdamGedge,GHA,1999-07-08
2254,Loic Namigandet Tenguere,LoicNamigandetTenguere,FRA,1998-12-09
2254,Vesa Ahti,VesaAhti,FIN,1999-05-31
2257,Carlos Giraldi,CarlosGiraldi,ESP,2005-04-19
2257,Jordi Garcia Mestre,JordiGarciaMestre,ESP,2002-10-22
2257,"Jose Dominguez Alonso</a></td><td align=""left"">ESP</td><td align=""right""></td></tr><tr><td align=""right"">2257</td><td align=""left""><a href=""https://www.tennisabstract.com/cgi-bin/player.cgi?p=MaticDimic"">Matic Dimic",JoseDominguezAlonso,SLO,2001-10-12
2257,Sheng Tang,ShengTang,CHN,2000-01-28
2257,Yassin Ahmed Wageh,YassinAhmedWageh,EGY,2008-03-08
2263,Marc Saura Moragrega,MarcSauraMoragrega,ESP,2004-07-06
2263,Ye Hongyu,YeHongyu,CHN,2004-12-05
2263,Zhenxiong Dong,ZhenxiongDong,CHN,1998-11-05
